longitude,latitude,population,median_income,ocean_proximity,land_value
-117.14,32.93,1009.0,4.0521,<1H OCEAN,206708.0
-121.97,37.54,1344.0,4.7135,<1H OCEAN,251968.0
-121.92,36.63,406.0,3.4943,<1H OCEAN,385764.0
-123.92,41.54,1382.0,2.0202,NEAR OCEAN,88164.0
-119.56,36.71,1173.0,2.181,INLAND,74276.0
-117.44,33.88,1109.0,6.8089,INLAND,414284.0
-121.23,38.09,236.0,6.4562,INLAND,285200.0
-122.07,37.71,746.0,5.3015,NEAR BAY,316076.0
-122.39,37.76,1047.0,4.5057,NEAR BAY,398784.0
-117.53,34.28,688.0,4.1083,INLAND,133920.0
-120.54,37.68,189.0,1.2273,INLAND,108500.0
-120.44,34.68,697.0,6.2685,NEAR OCEAN,381176.0
-122.25,37.84,1551.0,3.6912,NEAR BAY,323764.0
-118.19,34.16,735.0,6.6009,<1H OCEAN,465868.0
-120.66,35.1,704.0,2.1042,<1H OCEAN,332692.0
-119.82,36.84,1077.0,5.4868,INLAND,196912.0
-118.45,34.03,711.0,3.3482,<1H OCEAN,394444.0
-121.09,39.48,845.0,1.5603,INLAND,96844.0
-118.12,33.83,797.0,4.8917,<1H OCEAN,276272.0
-117.98,33.69,1774.0,7.0907,<1H OCEAN,434248.0
-117.24,33.22,1173.0,4.1316,<1H OCEAN,201500.0
-117.27,34.15,705.0,3.3616,INLAND,118172.0
-121.2,37.78,79.0,3.375,INLAND,131812.0
-118.21,34.02,872.0,2.6875,<1H OCEAN,160828.0
-118.42,34.18,2022.0,3.1551,<1H OCEAN,279744.0
-118.35,33.82,3420.0,4.0708,<1H OCEAN,407836.0
-118.27,34.25,879.0,4.4485,<1H OCEAN,324756.0
-121.28,37.99,284.0,2.8854,INLAND,69068.0
-121.38,38.68,831.0,4.0673,INLAND,104408.0
-117.95,34.16,3538.0,6.2654,INLAND,339512.0
-117.65,34.08,1074.0,4.7176,INLAND,206336.0
-121.87,37.22,1052.0,8.0595,<1H OCEAN,601400.0
-122.02,37.95,1660.0,5.6642,NEAR BAY,293880.0
-118.32,34.18,83.0,3.0179,<1H OCEAN,147312.0
-121.36,36.81,1660.0,5.0871,INLAND,360220.0
-118.28,34.07,2226.0,2.2552,<1H OCEAN,329716.0
-118.31,33.82,1160.0,4.1406,<1H OCEAN,401388.0
-121.37,38.62,447.0,3.0139,INLAND,143344.0
-121.91,37.69,1395.0,6.3132,<1H OCEAN,321408.0
-117.96,33.79,1261.0,5.2816,<1H OCEAN,275032.0
-122.02,37.99,1237.0,4.45,NEAR BAY,200756.0
-122.02,37.29,1461.0,10.3979,<1H OCEAN,620001.24
-121.44,38.54,1217.0,3.2404,INLAND,116064.0
-119.21,34.19,2216.0,4.7443,NEAR OCEAN,284580.0
-117.44,33.93,880.0,4.6327,INLAND,143840.0
-117.16,32.81,1021.0,3.6371,NEAR OCEAN,218612.0
-117.38,34.09,2184.0,3.3438,INLAND,158224.0
-122.1,37.66,342.0,4.6875,NEAR BAY,248744.0
-118.06,33.99,484.0,4.375,<1H OCEAN,230888.0
-122.15,37.7,733.0,3.4583,NEAR BAY,238824.0
-122.37,37.58,917.0,4.4,NEAR OCEAN,620000.0
-118.13,33.84,1584.0,3.5465,<1H OCEAN,264368.0
-118.46,34.27,1004.0,4.8015,<1H OCEAN,222828.0
-117.88,33.9,759.0,3.5333,<1H OCEAN,141856.0
-122.14,37.69,874.0,4.4659,NEAR BAY,234484.0
-117.12,32.9,1929.0,2.8588,<1H OCEAN,114700.0
-118.17,34.02,1191.0,2.45,<1H OCEAN,163680.0
-122.16,37.76,1438.0,2.4598,NEAR BAY,192820.0
-122.27,37.9,671.0,6.9414,NEAR BAY,517700.0
-117.55,33.88,2143.0,2.2372,INLAND,134912.0
-118.14,33.96,620.0,2.1731,<1H OCEAN,178312.0
-118.12,34.17,777.0,3.7159,INLAND,391096.0
-117.83,33.79,724.0,4.8542,<1H OCEAN,270444.0
-121.25,37.97,846.0,1.7895,INLAND,78244.0
-119.72,37.38,989.0,2.6071,INLAND,128588.0
-117.1,33.14,4917.0,2.3171,<1H OCEAN,197780.0
-122.32,37.56,691.0,5.549,NEAR OCEAN,620001.24
-118.3,34.08,1502.0,2.1766,<1H OCEAN,254944.0
-121.3,37.99,1167.0,2.6673,INLAND,108500.0
-117.1,32.56,1502.0,3.75,NEAR OCEAN,182032.0
-117.91,34.11,2396.0,3.525,<1H OCEAN,189720.0
-117.28,33.89,5650.0,2.5379,INLAND,189348.0
-117.27,33.21,3161.0,4.4531,<1H OCEAN,220100.0
-122.25,37.81,686.0,3.1691,NEAR BAY,321656.0
-117.05,33.14,2737.0,2.25,<1H OCEAN,169012.0
-117.94,33.94,1236.0,2.2156,<1H OCEAN,179800.0
-120.83,39.27,1373.0,3.67,INLAND,198524.0
-117.87,33.89,769.0,2.425,<1H OCEAN,212908.0
-117.9,33.73,5116.0,3.7147,<1H OCEAN,203484.0
-118.43,33.99,1260.0,2.6667,<1H OCEAN,396800.0
-117.16,32.75,2496.0,2.9112,NEAR OCEAN,246884.0
-118.17,34.02,851.0,2.3077,<1H OCEAN,174344.0
-117.02,32.78,1726.0,3.3675,<1H OCEAN,196168.0
-120.55,38.45,767.0,2.5208,INLAND,122884.0
-118.31,34.03,2114.0,0.8351,<1H OCEAN,186000.0
-117.97,33.66,1871.0,5.8541,<1H OCEAN,349060.0
-121.06,39.25,1390.0,3.9537,INLAND,214272.0
-122.15,37.74,545.0,3.95,NEAR BAY,271560.0
-122.0,37.06,1149.0,6.0621,NEAR OCEAN,377456.0
-118.36,33.79,2071.0,8.3609,NEAR OCEAN,620001.24
-122.29,37.81,560.0,1.75,NEAR BAY,93000.0
-117.08,32.57,4451.0,2.569,NEAR OCEAN,109492.0
-122.22,37.79,1201.0,2.5,NEAR BAY,169508.0
-118.08,33.86,1969.0,3.5268,<1H OCEAN,267220.0
-118.19,34.77,704.0,2.1979,INLAND,181536.0
-118.24,34.22,1271.0,3.4531,<1H OCEAN,327236.0
-117.05,32.58,1551.0,4.1518,NEAR OCEAN,169756.0
-118.42,37.35,1413.0,4.375,INLAND,223696.0
-118.97,35.37,1781.0,1.8819,INLAND,71920.0
-122.05,37.57,6075.0,6.1047,NEAR BAY,344968.0
-117.99,33.82,1367.0,4.1167,<1H OCEAN,267220.0
-118.13,34.03,1470.0,2.8385,<1H OCEAN,238328.0
-117.95,33.67,554.0,3.0417,<1H OCEAN,170252.0
-122.47,37.81,4715.0,3.4051,NEAR BAY,620001.24
-118.09,33.92,713.0,4.8542,<1H OCEAN,207576.0
-117.23,34.11,1425.0,2.0133,INLAND,97092.0
-122.2,37.46,976.0,9.8892,NEAR OCEAN,620001.24
-119.67,36.35,470.0,4.9432,INLAND,147312.0
-122.43,37.78,2070.0,2.8202,NEAR BAY,549196.0
-119.76,36.76,3786.0,1.4766,INLAND,62744.0
-117.1,32.67,1347.0,1.2745,NEAR OCEAN,115196.0
-122.01,36.91,324.0,3.1312,NEAR OCEAN,481740.0
-117.94,34.08,1336.0,4.87,<1H OCEAN,232748.0
-118.02,33.94,3232.0,3.488,<1H OCEAN,237832.0
-118.28,34.09,1480.0,2.3333,<1H OCEAN,243660.0
-118.22,33.89,776.0,2.125,<1H OCEAN,149048.0
-118.31,34.0,1413.0,1.933,<1H OCEAN,148800.0
-118.45,34.08,384.0,7.1576,<1H OCEAN,620001.24
-120.94,40.17,597.0,2.2132,INLAND,110608.0
-116.76,32.84,1627.0,3.1196,<1H OCEAN,232128.0
-118.3,34.26,1145.0,4.81,<1H OCEAN,237956.0
-122.07,37.97,856.0,3.7262,NEAR BAY,262632.0
-120.83,37.79,548.0,3.6875,INLAND,151156.0
-118.42,34.2,3403.0,2.2377,<1H OCEAN,287308.0
-118.14,34.07,656.0,4.1902,<1H OCEAN,291400.0
-122.31,37.91,1060.0,3.6417,NEAR BAY,221216.0
-119.29,34.23,709.0,2.9018,NEAR OCEAN,341000.0
-122.09,37.42,2699.0,3.8003,NEAR BAY,284952.0
-121.97,37.52,2530.0,5.0824,<1H OCEAN,286316.0
-118.12,34.06,965.0,2.2261,<1H OCEAN,262632.0
-116.5,33.98,1420.0,4.0417,INLAND,181536.0
-117.02,32.7,1134.0,5.1769,NEAR OCEAN,164920.0
-118.38,34.17,1359.0,2.7708,<1H OCEAN,238452.0
-121.27,38.14,2659.0,2.2883,INLAND,107756.0
-120.76,38.12,3175.0,3.8488,INLAND,161944.0
-119.4,36.55,2202.0,2.5141,INLAND,83576.0
-118.17,33.89,3637.0,2.6328,<1H OCEAN,199268.0
-118.34,34.13,751.0,6.6739,<1H OCEAN,620001.24
-117.39,33.96,948.0,3.2917,INLAND,160332.0
-117.25,34.51,1522.0,4.6914,INLAND,176328.0
-121.89,37.29,1125.0,4.2614,<1H OCEAN,333312.0
-120.16,34.61,434.0,3.0185,NEAR OCEAN,620001.24
-117.91,33.85,865.0,3.025,<1H OCEAN,223200.0
-119.03,35.38,540.0,2.7312,INLAND,182404.0
-122.15,37.46,353.0,10.3942,NEAR BAY,620001.24
-118.41,34.0,3738.0,3.191,<1H OCEAN,336288.0
-119.21,34.28,937.0,5.7601,NEAR OCEAN,348564.0
-117.79,33.68,818.0,6.8722,<1H OCEAN,404364.0
-118.99,35.35,1380.0,1.6632,INLAND,61752.0
-122.26,37.5,2818.0,5.6271,NEAR OCEAN,464752.0
-118.29,33.91,2231.0,2.4741,<1H OCEAN,187488.0
-118.34,34.17,756.0,3.2125,<1H OCEAN,306280.0
-122.16,37.76,1437.0,2.5122,NEAR BAY,118420.0
-122.24,37.49,191.0,2.5833,NEAR OCEAN,620001.24
-118.03,34.07,905.0,3.1042,<1H OCEAN,188480.0
-119.02,35.39,106.0,2.0455,INLAND,89900.0
-117.91,33.82,1331.0,3.7014,<1H OCEAN,222704.0
-121.53,39.19,1082.0,2.5495,INLAND,121892.0
-117.25,34.16,1595.0,3.9018,INLAND,113460.0
-122.16,37.77,968.0,3.5739,NEAR BAY,218240.0
-122.41,37.66,658.0,4.6103,NEAR OCEAN,294500.0
-121.81,37.31,1533.0,5.7843,<1H OCEAN,260276.0
-118.14,33.92,1799.0,3.9327,<1H OCEAN,236220.0
-123.58,39.66,887.0,2.2429,<1H OCEAN,124000.0
-118.15,33.92,1232.0,4.375,<1H OCEAN,228408.0
-121.46,38.55,1789.0,1.7616,INLAND,104284.0
-122.54,37.74,1230.0,4.1786,NEAR OCEAN,336164.0
-121.42,37.74,340.0,4.8021,INLAND,165540.0
-122.73,38.47,994.0,3.7266,<1H OCEAN,194060.0
-122.41,37.66,1255.0,3.8438,NEAR OCEAN,310868.0
-121.21,37.8,460.0,2.7443,INLAND,116808.0
-118.85,34.21,691.0,4.9234,<1H OCEAN,299336.0
-121.49,38.51,260.0,2.9219,INLAND,189596.0
-120.66,39.72,717.0,2.2019,INLAND,161820.0
-117.98,33.91,3836.0,5.0923,<1H OCEAN,318928.0
-121.94,36.57,569.0,14.4113,NEAR OCEAN,620001.24
-118.31,34.08,1264.0,2.7543,<1H OCEAN,272800.0
-122.05,38.56,457.0,5.679,INLAND,279000.0
-117.77,33.54,1134.0,7.2217,<1H OCEAN,620001.24
-118.38,34.16,1065.0,3.1289,<1H OCEAN,397544.0
-122.48,37.78,1508.0,3.5865,NEAR BAY,386136.0
-117.66,34.05,2533.0,3.625,INLAND,140864.0
-117.48,34.08,1565.0,3.915,INLAND,145576.0
-118.2,33.79,3744.0,2.0675,NEAR OCEAN,144708.0
-118.14,34.11,1427.0,5.2292,<1H OCEAN,551180.0
-117.66,34.08,1773.0,3.9227,INLAND,194928.0
-121.44,37.74,970.0,3.5096,INLAND,175708.0
-122.11,37.68,1197.0,2.5772,NEAR BAY,211048.0
-121.3,38.7,3339.0,3.235,INLAND,154628.0
-123.12,40.54,539.0,1.8696,INLAND,76260.0
-121.87,37.1,798.0,7.5755,<1H OCEAN,498852.0
-117.64,34.06,590.0,1.9659,INLAND,106268.0
-121.48,38.56,688.0,2.7316,INLAND,167028.0
-120.87,39.15,736.0,2.8603,INLAND,159836.0
-117.79,33.71,1641.0,6.2162,<1H OCEAN,351168.0
-118.24,34.15,4116.0,3.052,<1H OCEAN,260152.0
-121.6,39.77,699.0,1.875,INLAND,104160.0
-119.57,36.27,1394.0,2.625,INLAND,120776.0
-118.2,33.77,1190.0,1.9797,NEAR OCEAN,178312.0
-121.36,38.61,993.0,5.0492,INLAND,178684.0
-121.89,37.42,52.0,7.7197,<1H OCEAN,279000.0
-123.88,40.93,519.0,3.2891,<1H OCEAN,131812.0
-117.19,33.53,43.0,3.475,<1H OCEAN,232500.0
-122.36,37.57,588.0,10.7339,NEAR OCEAN,620001.24
-121.0,37.64,658.0,0.9573,INLAND,201500.0
-121.82,36.54,886.0,5.5469,<1H OCEAN,469712.0
-118.17,33.87,1395.0,3.765,<1H OCEAN,204352.0
-117.18,34.3,71.0,1.875,INLAND,88412.0
-118.47,34.2,2475.0,2.9025,<1H OCEAN,284084.0
-117.08,32.8,635.0,3.375,NEAR OCEAN,220844.0
-116.88,34.24,573.0,4.6394,INLAND,280860.0
-118.38,34.14,666.0,6.0876,<1H OCEAN,599912.0
-116.96,33.75,2328.0,2.5898,INLAND,94612.0
-122.09,37.64,664.0,5.2838,NEAR BAY,214024.0
-121.05,38.92,899.0,3.3021,INLAND,196912.0
-120.42,34.97,1071.0,4.125,<1H OCEAN,173352.0
-118.34,34.04,1203.0,1.9408,<1H OCEAN,166904.0
-120.3,37.34,556.0,2.4286,INLAND,128464.0
-120.69,37.4,496.0,3.5167,INLAND,170500.0
-117.66,34.05,831.0,2.5391,INLAND,134664.0
-121.47,38.53,2400.0,1.4625,INLAND,67456.0
-117.44,33.99,5008.0,4.5625,INLAND,212412.0
-122.3,37.81,788.0,0.8056,NEAR BAY,104656.0
-118.36,33.86,963.0,5.543,<1H OCEAN,379316.0
-118.13,33.97,837.0,4.6992,<1H OCEAN,312356.0
-118.82,35.23,2302.0,1.9688,INLAND,66836.0
-122.28,37.86,1361.0,1.9798,NEAR BAY,182776.0
-122.17,37.78,651.0,3.6875,NEAR BAY,195052.0
-119.25,36.71,1385.0,2.2202,INLAND,124000.0
-118.43,34.0,1341.0,3.3995,<1H OCEAN,401760.0
-119.8,34.43,1760.0,4.6957,NEAR OCEAN,336660.0
-119.21,34.26,326.0,2.375,NEAR OCEAN,68200.0
-123.39,38.99,812.0,3.4063,<1H OCEAN,135656.0
-117.65,33.6,2529.0,6.4114,<1H OCEAN,345588.0
-119.66,34.44,1014.0,6.5631,<1H OCEAN,620001.24
-117.17,32.82,911.0,2.7401,NEAR OCEAN,245644.0
-118.37,33.87,1573.0,3.5048,<1H OCEAN,364560.0
-122.84,38.98,556.0,1.7196,INLAND,93000.0
-121.65,39.53,640.0,1.4833,INLAND,80848.0
-118.37,34.09,1347.0,4.0651,<1H OCEAN,620001.24
-118.26,34.01,2624.0,1.8641,<1H OCEAN,134168.0
-117.28,33.19,1633.0,3.4456,NEAR OCEAN,205592.0
-122.26,37.53,1690.0,6.2007,NEAR BAY,386632.0
-117.99,33.79,1384.0,4.5263,<1H OCEAN,209560.0
-118.18,33.98,2646.0,2.1836,<1H OCEAN,200880.0
-121.29,37.93,1854.0,2.551,INLAND,73284.0
-118.43,34.18,1102.0,3.8906,<1H OCEAN,349928.0
-118.0,34.12,928.0,3.9219,INLAND,217000.0
-117.2,34.24,1062.0,3.0434,INLAND,170128.0
-118.19,33.99,1129.0,2.6673,<1H OCEAN,176452.0
-118.02,33.62,1508.0,4.3409,NEAR OCEAN,336536.0
-117.49,33.91,3754.0,3.2857,INLAND,172484.0
-119.76,36.75,1567.0,1.2545,INLAND,56420.0
-118.34,33.8,2123.0,5.0814,<1H OCEAN,554032.0
-118.5,34.25,1040.0,6.155,<1H OCEAN,319052.0
-117.07,32.61,3222.0,2.1441,NEAR OCEAN,168020.0
-118.4,33.97,451.0,5.6169,<1H OCEAN,509888.0
-121.92,37.72,2302.0,5.347,<1H OCEAN,272180.0
-120.77,37.64,2277.0,2.6417,INLAND,120032.0
-118.3,34.18,4293.0,3.0973,<1H OCEAN,312356.0
-118.4,34.16,1150.0,4.2989,<1H OCEAN,452228.0
-122.64,38.48,1174.0,5.8369,<1H OCEAN,317068.0
-120.05,36.95,913.0,1.4,INLAND,65100.0
-118.06,33.98,932.0,4.2206,<1H OCEAN,220720.0
-122.42,37.79,1202.0,2.6607,NEAR BAY,108500.0
-117.1,33.15,1398.0,3.1467,<1H OCEAN,199764.0
-118.58,34.17,2413.0,5.6327,<1H OCEAN,620001.24
-118.35,34.11,2701.0,4.1717,<1H OCEAN,620001.24
-118.01,33.71,3079.0,4.7515,<1H OCEAN,366544.0
-118.07,33.88,1303.0,6.1968,<1H OCEAN,427428.0
-117.56,33.89,365.0,2.3417,INLAND,237708.0
-118.46,34.03,886.0,3.125,<1H OCEAN,403000.0
-119.53,37.34,571.0,2.3482,INLAND,222580.0
-118.95,35.4,2136.0,3.6875,INLAND,126108.0
-122.4,38.41,1725.0,2.5685,INLAND,331824.0
-117.08,34.08,39.0,3.0625,INLAND,620001.24
-121.37,36.84,1023.0,3.5714,INLAND,301320.0
-122.08,37.39,543.0,3.2083,NEAR BAY,414532.0
-120.35,37.98,676.0,3.5714,INLAND,185380.0
-117.71,33.57,1285.0,4.045,<1H OCEAN,280240.0
-118.04,33.87,1387.0,6.299,<1H OCEAN,354392.0
-121.68,37.0,1692.0,6.7644,<1H OCEAN,511624.0
-118.19,34.04,1706.0,2.1029,<1H OCEAN,190092.0
-117.19,34.03,395.0,10.8634,INLAND,473432.0
-118.49,34.29,1714.0,9.2873,<1H OCEAN,535432.0
-118.04,33.92,2151.0,3.4219,<1H OCEAN,193688.0
-120.55,38.43,618.0,2.3549,INLAND,135036.0
-118.43,34.17,1573.0,3.4449,<1H OCEAN,363196.0
-116.5,33.81,3086.0,2.5399,INLAND,117552.0
-122.28,37.81,1236.0,2.4464,NEAR BAY,126604.0
-121.95,37.28,362.0,4.0208,<1H OCEAN,325500.0
-120.23,39.56,734.0,2.46,INLAND,115320.0
-118.29,33.94,995.0,2.3352,<1H OCEAN,133548.0
-117.63,34.09,2818.0,2.8977,INLAND,156488.0
-121.32,38.63,3107.0,3.0348,INLAND,186620.0
-117.1,32.76,934.0,2.875,NEAR OCEAN,173104.0
-118.15,33.98,1320.0,2.3,<1H OCEAN,205344.0
-118.05,34.08,752.0,2.0433,<1H OCEAN,172112.0
-117.93,34.09,499.0,4.2062,<1H OCEAN,200012.0
-117.19,33.7,1990.0,1.9014,<1H OCEAN,103540.0
-122.13,37.72,976.0,3.8393,NEAR BAY,301940.0
-117.62,33.43,850.0,2.7545,NEAR OCEAN,286812.0
-117.11,32.82,1341.0,2.875,NEAR OCEAN,139500.0
-121.35,38.61,2140.0,2.5511,INLAND,166284.0
-120.94,37.66,327.0,6.8654,INLAND,360220.0
-117.88,33.73,1786.0,4.5726,<1H OCEAN,220100.0
-124.15,40.79,1263.0,3.0216,NEAR OCEAN,107136.0
-117.92,33.83,272.0,1.425,<1H OCEAN,263500.0
-118.13,33.82,273.0,3.7321,<1H OCEAN,277388.0
-120.0,38.9,737.0,1.9727,INLAND,141484.0
-118.2,34.05,1887.0,2.625,<1H OCEAN,186000.0
-119.62,37.33,1268.0,3.0224,INLAND,183272.0
-122.38,37.73,871.0,2.1667,NEAR BAY,240312.0
-122.23,38.05,638.0,2.5517,NEAR BAY,182404.0
-121.77,38.76,1145.0,2.8365,INLAND,108996.0
-118.13,33.92,1932.0,2.4925,<1H OCEAN,219728.0
-117.61,34.01,99.0,3.9696,INLAND,620000.0
-117.21,34.28,527.0,5.7421,INLAND,207824.0
-122.26,37.84,1206.0,2.0804,NEAR BAY,281108.0
-118.33,34.11,846.0,8.2335,<1H OCEAN,533448.0
-118.4,33.87,965.0,5.3816,<1H OCEAN,620001.24
-122.16,37.46,1403.0,4.2667,NEAR BAY,508648.0
-117.03,32.61,778.0,5.1538,NEAR OCEAN,212412.0
-121.37,39.03,598.0,2.8235,INLAND,81220.0
-118.41,34.18,1631.0,3.9038,<1H OCEAN,342364.0
-117.21,32.75,1118.0,2.8043,NEAR OCEAN,325004.0
-117.91,33.91,666.0,4.125,<1H OCEAN,285448.0
-118.45,33.8,1490.0,11.9993,NEAR OCEAN,620001.24
-117.29,33.63,7139.0,3.8056,<1H OCEAN,201128.0
-121.95,37.74,518.0,6.3325,<1H OCEAN,310000.0
-118.14,34.69,1108.0,3.4327,INLAND,124372.0
-122.06,37.37,1160.0,4.9087,<1H OCEAN,400148.0
-118.46,34.19,4826.0,2.7237,<1H OCEAN,289540.0
-117.88,33.7,2966.0,3.4835,<1H OCEAN,144708.0
-117.05,32.61,3795.0,3.2633,NEAR OCEAN,160828.0
-120.47,34.7,1051.0,4.4595,NEAR OCEAN,189348.0
-118.42,34.28,2391.0,2.8,<1H OCEAN,178932.0
-118.24,33.96,1101.0,1.7396,<1H OCEAN,131316.0
-121.81,37.38,244.0,12.3292,<1H OCEAN,516708.0
-118.03,33.84,2568.0,5.4746,<1H OCEAN,280736.0
-117.27,33.08,1335.0,6.0922,NEAR OCEAN,424576.0
-121.93,37.7,793.0,4.4087,<1H OCEAN,279744.0
-119.02,35.35,776.0,1.983,INLAND,78492.0
-118.08,33.88,931.0,5.1645,<1H OCEAN,303676.0
-118.22,34.11,1371.0,5.2083,<1H OCEAN,273916.0
-122.48,38.5,1287.0,4.3125,INLAND,342860.0
-118.26,34.08,1069.0,2.4375,<1H OCEAN,252092.0
-117.99,33.89,2539.0,4.5033,<1H OCEAN,199020.0
-124.16,40.8,908.0,1.6111,NEAR OCEAN,92628.0
-122.33,37.58,992.0,4.7917,NEAR OCEAN,446276.0
-117.38,34.0,1470.0,3.3687,INLAND,153512.0
-121.63,38.04,888.0,3.2619,INLAND,227912.0
-117.23,33.22,962.0,1.808,<1H OCEAN,120280.0
-122.37,37.95,716.0,0.9797,NEAR BAY,94736.0
-118.19,33.8,1535.0,1.9848,NEAR OCEAN,198896.0
-118.34,33.98,1064.0,3.7067,<1H OCEAN,169384.0
-117.68,33.6,1646.0,7.2147,<1H OCEAN,376836.0
-121.4,38.71,2626.0,3.8355,INLAND,132680.0
-117.91,33.64,1030.0,3.9306,<1H OCEAN,332816.0
-118.29,34.04,1272.0,2.1542,<1H OCEAN,158844.0
-119.69,34.44,666.0,6.8406,<1H OCEAN,620001.24
-118.31,34.05,1513.0,2.1162,<1H OCEAN,284208.0
-117.16,32.74,389.0,2.6042,NEAR OCEAN,279000.0
-118.25,34.23,1413.0,4.1667,<1H OCEAN,336288.0
-117.27,32.83,805.0,3.875,NEAR OCEAN,508400.0
-122.35,37.94,1358.0,1.6571,NEAR BAY,130448.0
-118.39,34.09,1634.0,3.6207,<1H OCEAN,449500.0
-118.15,33.86,827.0,4.8942,<1H OCEAN,240684.0
-118.21,33.95,2087.0,1.7778,<1H OCEAN,190960.0
-117.32,34.41,1038.0,4.2891,INLAND,148924.0
-118.19,33.92,1153.0,3.305,<1H OCEAN,143592.0
-122.43,37.79,1475.0,2.7165,NEAR BAY,620001.24
-122.76,38.46,2149.0,4.5152,<1H OCEAN,247008.0
-121.96,37.76,1548.0,9.7037,<1H OCEAN,527124.0
-118.2,33.85,2286.0,2.3041,<1H OCEAN,184884.0
-118.0,33.85,575.0,4.5083,<1H OCEAN,233120.0
-117.73,34.06,315.0,3.1786,INLAND,146072.0
-117.97,34.15,1268.0,6.4576,INLAND,620001.24
-118.91,34.22,2659.0,6.7559,<1H OCEAN,386880.0
-122.25,37.89,987.0,7.5385,NEAR BAY,434000.0
-118.07,34.17,1525.0,7.8588,INLAND,563952.0
-117.18,33.02,1364.0,13.6623,NEAR OCEAN,620001.24
-122.11,37.88,1602.0,6.4666,NEAR BAY,431768.0
-118.06,34.12,1848.0,3.6639,INLAND,307644.0
-118.35,33.9,697.0,3.3971,<1H OCEAN,273172.0
-117.12,32.77,893.0,2.7928,NEAR OCEAN,217000.0
-123.38,41.8,1000.0,2.2976,INLAND,67456.0
-121.34,38.59,1132.0,5.9174,INLAND,280116.0
-118.35,34.07,1030.0,4.89,<1H OCEAN,620001.24
-117.65,34.09,1209.0,4.3958,INLAND,180544.0
-122.07,37.39,589.0,5.0131,NEAR BAY,409572.0
-120.85,37.51,1593.0,2.2292,INLAND,158100.0
-118.37,33.99,1400.0,8.6718,<1H OCEAN,544484.0
-122.23,37.76,1303.0,5.1039,NEAR BAY,339512.0
-121.92,37.31,424.0,5.2769,<1H OCEAN,298964.0
-118.41,34.29,1818.0,4.2969,<1H OCEAN,180792.0
-122.06,37.68,2667.0,3.1796,NEAR BAY,211172.0
-117.03,32.74,991.0,2.4345,NEAR OCEAN,160828.0
-117.99,33.71,3031.0,2.7614,<1H OCEAN,294500.0
-122.81,38.46,1634.0,4.745,<1H OCEAN,308264.0
-118.22,33.9,1786.0,1.4091,<1H OCEAN,130944.0
-118.52,34.25,3561.0,4.6625,<1H OCEAN,360716.0
-118.12,33.87,837.0,3.0405,<1H OCEAN,233120.0
-122.39,37.74,37.0,10.2264,NEAR BAY,279000.0
-122.26,38.11,505.0,1.9667,NEAR BAY,116312.0
-122.12,37.99,741.0,4.675,NEAR BAY,279496.0
-122.44,37.71,1848.0,3.9567,NEAR BAY,311860.0
-118.02,34.1,1008.0,4.733,INLAND,289788.0
-122.28,37.88,1058.0,4.1429,NEAR BAY,321904.0
-116.98,34.07,199.0,4.8958,INLAND,145700.0
-120.44,34.94,1101.0,3.1576,<1H OCEAN,182528.0
-117.85,34.06,1406.0,7.5286,<1H OCEAN,573748.0
-118.18,33.95,2062.0,3.5341,<1H OCEAN,207700.0
-122.18,37.81,126.0,6.3624,NEAR BAY,599292.0
-121.89,39.71,1217.0,3.7007,INLAND,172608.0
-117.99,33.87,1260.0,3.1205,<1H OCEAN,215760.0
-117.46,33.93,3043.0,3.7431,INLAND,164672.0
-118.32,33.75,1048.0,9.267,NEAR OCEAN,620001.24
-117.24,34.04,1520.0,6.1986,INLAND,265980.0
-117.9,33.88,991.0,5.2897,<1H OCEAN,285696.0
-118.29,33.93,1051.0,3.3836,<1H OCEAN,161076.0
-119.27,35.89,1839.0,1.7572,INLAND,66092.0
-121.3,38.01,1547.0,3.994,INLAND,118420.0
-117.96,34.05,1149.0,3.0904,<1H OCEAN,196664.0
-119.17,34.17,2330.0,4.2137,NEAR OCEAN,230144.0
-116.89,32.82,1442.0,5.0201,<1H OCEAN,191456.0
-116.96,32.71,1129.0,2.4567,<1H OCEAN,192200.0
-117.31,33.11,2904.0,4.1282,NEAR OCEAN,233244.0
-121.86,38.04,188.0,1.3958,INLAND,83700.0
-117.12,33.52,13251.0,4.5841,<1H OCEAN,263252.0
-122.65,41.72,1784.0,1.8533,INLAND,71300.0
-122.35,37.95,1801.0,2.6328,NEAR BAY,136772.0
-117.59,33.43,1230.0,6.5964,NEAR OCEAN,444912.0
-119.8,36.82,2010.0,3.4542,INLAND,150288.0
-118.24,34.0,716.0,1.2056,<1H OCEAN,108500.0
-115.56,32.78,1583.0,3.0603,INLAND,87792.0
-118.38,33.87,918.0,6.9021,<1H OCEAN,418624.0
-117.63,34.06,1294.0,2.3636,INLAND,109492.0
-116.76,34.29,1064.0,2.8214,INLAND,138136.0
-118.36,33.99,1145.0,4.1375,<1H OCEAN,356004.0
-118.85,34.04,1509.0,8.4476,NEAR OCEAN,620001.24
-118.34,33.89,1346.0,6.0088,<1H OCEAN,304916.0
-122.41,37.94,89.0,3.2875,NEAR BAY,341000.0
-118.01,33.81,809.0,4.5179,<1H OCEAN,219604.0
-117.6,33.65,1599.0,6.2464,<1H OCEAN,290036.0
-117.94,33.93,698.0,3.8194,<1H OCEAN,230640.0
