longitude,latitude,population_range,ocean_proximity,land_value
-119.79,36.77,0-2000,INLAND,73644.60971428572
-118.2,33.92,0-2000,<1H OCEAN,181157.0766666667
-118.33,34.16,0-2000,<1H OCEAN,311554.34885714285
-118.24,33.89,0-2000,<1H OCEAN,123478.57409523809
-115.38,32.81,0-2000,INLAND,95306.71
-117.82,33.85,0-2000,<1H OCEAN,398671.0064761904
-121.97,37.3,2000-4000,<1H OCEAN,352546.0533333333
-121.24,38.75,2000-4000,INLAND,195273.77400000003
-118.91,36.79,0-2000,INLAND,143187.512
-121.27,37.95,0-2000,INLAND,68396.912
-122.49,37.75,0-2000,NEAR OCEAN,387559.12585714296
-123.2,39.15,0-2000,<1H OCEAN,137647.8533333334
-122.26,37.54,0-2000,NEAR BAY,465033.6913609524
-117.29,33.05,0-2000,NEAR OCEAN,345604.12
-118.39,33.88,0-2000,<1H OCEAN,592239.7435714287
-118.24,33.99,0-2000,<1H OCEAN,124523.87638095237
-117.92,33.77,2000-4000,<1H OCEAN,231501.3866666667
-118.16,33.86,4000-6000,<1H OCEAN,238103.29133333336
-122.16,37.71,0-2000,NEAR BAY,222230.7333333333
-119.67,36.82,0-2000,INLAND,134944.4939047619
-122.24,37.47,0-2000,NEAR OCEAN,393889.37279999995
-122.6,38.11,2000-4000,<1H OCEAN,321194.41
-117.61,33.63,0-2000,<1H OCEAN,401809.61240000004
-118.28,33.96,2000-4000,<1H OCEAN,123606.07414285713
-117.89,33.85,0-2000,<1H OCEAN,244453.0833333333
-121.77,36.93,0-2000,<1H OCEAN,235078.92838095245
-121.37,38.68,0-2000,INLAND,95847.5300952381
-118.26,33.85,0-2000,<1H OCEAN,234473.99733333333
-122.17,37.73,0-2000,NEAR BAY,194088.3635238095
-122.54,37.96,0-2000,NEAR BAY,576024.053066667
-124.16,40.8,0-2000,NEAR OCEAN,92212.01542857142
-120.45,34.66,0-2000,NEAR OCEAN,183122.40580952383
-120.45,34.95,2000-4000,<1H OCEAN,155444.912
-117.17,33.34,0-2000,<1H OCEAN,366573.76
-118.42,34.0,0-2000,<1H OCEAN,477376.9930793651
-119.35,36.52,2000-4000,INLAND,98432.936
-121.84,37.29,0-2000,<1H OCEAN,175897.94733333334
-120.24,37.96,0-2000,INLAND,151283.72
-122.42,37.77,2000-4000,NEAR BAY,296376.53185714287
-117.91,33.9,0-2000,<1H OCEAN,359399.26820952364
-121.53,38.58,2000-4000,INLAND,98457.24
-121.23,37.8,0-2000,INLAND,139472.12361904758
-117.65,33.58,0-2000,<1H OCEAN,399994.69053333334
-121.0,37.6,2000-4000,INLAND,86437.50666666665
-118.07,34.17,0-2000,INLAND,471736.734
-117.69,33.64,0-2000,<1H OCEAN,329661.006
-121.78,37.23,0-2000,<1H OCEAN,331348.59226666664
-121.85,37.4,0-2000,<1H OCEAN,304867.40971428563
-121.32,37.98,0-2000,INLAND,125837.43200000002
-118.16,33.84,0-2000,<1H OCEAN,266306.2528571429
-118.04,34.12,0-2000,INLAND,575332.2394999999
-122.21,37.8,0-2000,NEAR BAY,237508.87026984125
-117.8,34.05,2000-4000,<1H OCEAN,299453.8
-121.43,38.61,0-2000,INLAND,79916.67733333334
-121.8,36.72,0-2000,<1H OCEAN,214381.24399999998
-122.02,37.58,2000-4000,NEAR BAY,288659.042
-119.32,36.19,0-2000,INLAND,89769.8
-118.2,33.81,0-2000,NEAR OCEAN,252643.24200000003
-117.91,33.75,2000-4000,<1H OCEAN,209248.34666666668
-118.13,34.02,0-2000,<1H OCEAN,214465.95666666667
-118.12,34.7,2000-4000,INLAND,147354.16000000003
-122.41,37.75,2000-4000,NEAR BAY,308388.88473015866
-118.26,34.09,0-2000,<1H OCEAN,306637.1716666667
-122.29,37.92,0-2000,NEAR BAY,442226.9660000001
-117.43,34.1,0-2000,INLAND,118659.32
-117.9,33.71,2000-4000,<1H OCEAN,250394.85333333333
-118.43,33.9,0-2000,<1H OCEAN,618271.3780000005
-121.43,36.5,0-2000,<1H OCEAN,192868.36
-120.45,37.32,0-2000,INLAND,134202.72
-118.25,33.93,0-2000,<1H OCEAN,107700.1940952381
-122.5,37.74,0-2000,NEAR OCEAN,344727.59352380945
-122.04,37.95,0-2000,NEAR BAY,210249.936
-117.34,34.02,2000-4000,INLAND,169754.76
-118.26,33.9,0-2000,<1H OCEAN,136806.17085714286
-120.45,34.94,0-2000,<1H OCEAN,157531.15
-117.24,33.18,0-2000,<1H OCEAN,228566.224
-118.15,34.18,0-2000,<1H OCEAN,189698.14500000005
-122.16,37.46,0-2000,NEAR BAY,524589.7508561906
-117.95,33.78,2000-4000,<1H OCEAN,244608.29
-119.05,34.13,0-2000,NEAR OCEAN,432413.606
-118.3,33.98,0-2000,<1H OCEAN,120405.70352380951
-120.98,37.69,0-2000,INLAND,198032.05066666662
-118.27,34.05,2000-4000,<1H OCEAN,322607.21285714285
-122.41,37.8,2000-4000,NEAR BAY,519794.4402689047
-117.98,33.99,0-2000,<1H OCEAN,414597.5216
-121.93,37.31,0-2000,<1H OCEAN,327703.3973333333
-121.44,38.61,0-2000,INLAND,74300.52444444445
-118.28,34.76,0-2000,INLAND,179152.72
-117.02,32.79,0-2000,<1H OCEAN,213719.06923809517
-117.21,34.08,2000-4000,INLAND,135965.50400000002
-118.21,34.05,2000-4000,<1H OCEAN,178788.75638095237
-121.22,37.8,0-2000,INLAND,113739.02066666668
-122.45,37.77,0-2000,NEAR BAY,560186.9223484758
-121.87,37.46,0-2000,<1H OCEAN,377313.22000317444
-118.26,34.02,0-2000,<1H OCEAN,145740.9835037185
-117.23,32.73,0-2000,NEAR OCEAN,409123.43
-118.25,34.23,0-2000,<1H OCEAN,344443.01352380955
-118.15,33.78,0-2000,NEAR OCEAN,332863.52359047614
-117.48,33.91,0-2000,INLAND,158076.936
-122.06,38.26,0-2000,INLAND,149768.85333333333
-117.12,32.7,0-2000,NEAR OCEAN,90757.4472063492
-121.87,37.35,2000-4000,<1H OCEAN,259532.86800000002
-118.15,33.88,2000-4000,<1H OCEAN,217636.6573333333
-122.55,38.07,0-2000,NEAR BAY,418787.68
-118.05,34.13,0-2000,INLAND,509775.12935428566
-119.02,35.43,0-2000,INLAND,75672.54507936508
-122.42,37.73,0-2000,NEAR BAY,313914.8059682539
-122.53,37.97,0-2000,NEAR BAY,323250.4900190475
-122.21,37.78,0-2000,NEAR BAY,163758.25791197686
-117.29,34.15,0-2000,INLAND,124130.48933333332
-117.98,33.68,0-2000,<1H OCEAN,369625.2523809524
-122.18,38.17,2000-4000,NEAR BAY,261912.8
-117.98,33.71,0-2000,<1H OCEAN,285205.25523809524
-118.34,35.27,0-2000,INLAND,104288.54666666666
-121.38,38.55,0-2000,INLAND,163369.4833333333
-118.32,34.09,0-2000,<1H OCEAN,222381.79780952376
-121.5,38.58,2000-4000,INLAND,126119.38142857142
-118.3,34.19,0-2000,<1H OCEAN,392059.65123809525
-116.42,33.76,2000-4000,INLAND,290849.2498666665
-118.27,34.15,0-2000,<1H OCEAN,278426.06009523815
-117.98,34.1,4000-6000,INLAND,216708.84800000006
-115.64,32.8,0-2000,INLAND,99353.14295238095
-119.73,36.68,0-2000,INLAND,106262.20742857142
-118.6,34.13,4000-6000,<1H OCEAN,553161.8300000001
-118.3,34.04,2000-4000,<1H OCEAN,212505.31590476184
-120.68,35.25,0-2000,NEAR OCEAN,293043.7564
-122.3,37.56,0-2000,NEAR OCEAN,347281.7366666667
-119.25,35.77,0-2000,INLAND,81549.84
-122.23,37.78,0-2000,NEAR BAY,131540.3268253968
-122.23,37.46,0-2000,NEAR OCEAN,530871.6974666668
-121.57,39.76,0-2000,INLAND,134339.78133333332
-118.98,35.36,0-2000,INLAND,58437.48
-118.32,34.08,0-2000,<1H OCEAN,450318.538073016
-119.71,34.41,0-2000,NEAR OCEAN,373911.32123809523
-118.43,37.4,0-2000,INLAND,185721.0
-117.29,34.12,0-2000,INLAND,88538.00761904761
-118.59,34.22,2000-4000,<1H OCEAN,271521.808
-117.38,34.12,4000-6000,INLAND,171565.98666666663
-117.94,33.86,0-2000,<1H OCEAN,234759.87705194802
-118.98,36.06,0-2000,INLAND,78763.25
-118.49,34.27,0-2000,<1H OCEAN,296498.7146666667
-121.63,39.82,0-2000,INLAND,131268.88
-117.03,32.73,0-2000,NEAR OCEAN,181294.324
-118.32,33.79,0-2000,<1H OCEAN,362365.2826666666
-122.43,37.73,0-2000,NEAR BAY,327325.04839982244
-121.91,36.59,0-2000,NEAR OCEAN,403940.30853333324
-118.21,33.94,0-2000,<1H OCEAN,184555.50333333333
-117.59,33.67,0-2000,<1H OCEAN,278472.1142857143
-118.33,33.91,0-2000,<1H OCEAN,244184.97864790767
-121.64,36.8,2000-4000,<1H OCEAN,282908.48
-122.48,37.75,0-2000,NEAR BAY,399798.9557460318
-122.42,37.8,0-2000,NEAR BAY,613034.4458869841
-118.39,34.17,0-2000,<1H OCEAN,330870.94780952384
-121.37,38.42,0-2000,INLAND,201452.88
-124.14,40.78,0-2000,NEAR OCEAN,106161.77333333335
-118.32,33.89,0-2000,<1H OCEAN,276059.87733333337
-122.41,37.75,0-2000,NEAR BAY,309970.5093376623
-117.39,33.93,0-2000,INLAND,119246.44523809524
-120.23,37.86,0-2000,INLAND,145101.08
-121.91,37.29,0-2000,<1H OCEAN,431969.3213809524
-114.65,32.79,0-2000,INLAND,65915.3
-117.78,33.97,0-2000,<1H OCEAN,345643.8
-118.45,37.37,0-2000,INLAND,174878.44
-117.85,33.61,0-2000,<1H OCEAN,615047.4325157148
-122.01,36.98,0-2000,NEAR OCEAN,313199.41552380956
-118.2,33.93,0-2000,<1H OCEAN,177957.80138095238
-121.91,36.62,0-2000,<1H OCEAN,327348.1063333333
-118.18,33.87,0-2000,<1H OCEAN,213170.62904761903
-122.05,37.38,0-2000,<1H OCEAN,408253.6878
-118.26,34.0,2000-4000,<1H OCEAN,123431.45999999998
-118.19,34.02,0-2000,<1H OCEAN,178831.33857142855
-121.21,38.75,2000-4000,INLAND,245152.092
-117.63,33.62,0-2000,<1H OCEAN,337948.36
-121.71,38.72,0-2000,INLAND,172196.32
-121.88,37.67,0-2000,INLAND,373462.208
-118.37,34.21,0-2000,<1H OCEAN,213368.85633333324
-118.25,34.01,0-2000,<1H OCEAN,124497.04914818516
-117.79,35.21,0-2000,INLAND,169426.16
-118.24,34.03,0-2000,<1H OCEAN,139323.09333333335
-120.99,37.66,0-2000,INLAND,160158.91666666666
-122.56,37.97,0-2000,NEAR BAY,531439.4314666669
-122.43,37.77,0-2000,NEAR BAY,446514.5000019981
-121.91,37.93,0-2000,INLAND,394688.9372
-118.43,33.99,0-2000,<1H OCEAN,392628.6045714286
-122.19,39.91,0-2000,INLAND,72960.36
-118.28,34.0,0-2000,<1H OCEAN,139562.33683982684
-118.15,34.11,0-2000,<1H OCEAN,454784.4842333333
-121.99,36.98,0-2000,NEAR OCEAN,282320.51333333337
-118.87,34.2,0-2000,<1H OCEAN,331401.16
-122.5,37.74,0-2000,NEAR OCEAN,344727.59352380945
-122.26,37.5,0-2000,NEAR OCEAN,450651.97239999997
-118.95,34.17,0-2000,<1H OCEAN,391009.2
-122.72,38.45,0-2000,<1H OCEAN,205401.94342857142
-122.86,38.42,0-2000,<1H OCEAN,275808.24
-121.79,38.67,0-2000,INLAND,192844.38666666663
-119.19,34.22,2000-4000,NEAR OCEAN,269159.9386666667
-121.7,38.65,0-2000,INLAND,207409.75733333334
-119.68,36.81,0-2000,INLAND,126094.56666666668
-121.91,36.6,0-2000,NEAR OCEAN,302329.32899999997
-117.68,33.48,0-2000,<1H OCEAN,379149.9764
-121.28,38.14,0-2000,INLAND,136048.04666666666
-117.24,33.36,0-2000,<1H OCEAN,233046.84
-117.13,32.96,0-2000,<1H OCEAN,240431.04000000004
-122.38,41.43,0-2000,INLAND,89742.52
-122.04,37.99,0-2000,NEAR BAY,173739.91333333336
-121.81,38.84,0-2000,INLAND,140432.48
-122.31,37.56,0-2000,NEAR OCEAN,399633.8916304761
-118.28,33.82,2000-4000,<1H OCEAN,250551.62476190474
-122.64,38.25,0-2000,<1H OCEAN,246369.81333333332
-118.27,34.16,2000-4000,<1H OCEAN,337143.20831746026
-117.06,32.71,0-2000,NEAR OCEAN,145181.76266666665
-122.06,37.38,0-2000,NEAR BAY,458951.2043599999
-118.11,34.01,0-2000,<1H OCEAN,238263.00333333336
-118.23,34.09,0-2000,<1H OCEAN,182368.9463809524
-118.2,33.94,0-2000,<1H OCEAN,203172.1606666667
-118.41,33.93,0-2000,<1H OCEAN,442966.23333333334
-118.2,33.94,0-2000,<1H OCEAN,203172.1606666667
-122.87,38.61,0-2000,<1H OCEAN,219168.63600000003
-118.04,34.04,0-2000,<1H OCEAN,194847.33800000002
-118.38,33.81,0-2000,NEAR OCEAN,609089.9691199997
-118.2,34.12,0-2000,<1H OCEAN,202412.91358730153
-122.36,37.92,0-2000,NEAR BAY,173127.37399999998
-118.44,34.18,0-2000,<1H OCEAN,307627.6305238096
-117.81,33.63,0-2000,<1H OCEAN,514287.77213333326
-122.22,38.08,2000-4000,NEAR BAY,143553.56
-117.08,32.63,0-2000,NEAR OCEAN,182834.1131904762
-122.29,40.44,0-2000,INLAND,76695.65333333334
-124.16,40.78,0-2000,NEAR OCEAN,102470.47933333335
-118.35,34.13,0-2000,<1H OCEAN,619013.5676000005
-122.26,37.57,2000-4000,NEAR BAY,423641.164
-117.23,33.83,0-2000,INLAND,183525.00960000002
-122.59,38.43,0-2000,<1H OCEAN,311903.71
-118.38,34.04,2000-4000,<1H OCEAN,350655.98569031747
-117.96,33.87,0-2000,<1H OCEAN,212694.1560952381
-118.19,34.02,2000-4000,<1H OCEAN,171229.25433333335
-122.0,38.36,0-2000,INLAND,166974.804
-116.99,32.71,2000-4000,NEAR OCEAN,160594.57
-121.78,37.68,0-2000,INLAND,231134.71866666662
-121.26,38.68,0-2000,INLAND,195897.39361904762
-117.72,33.61,0-2000,<1H OCEAN,146172.02666666667
-121.38,38.69,0-2000,INLAND,108052.86351515153
-120.95,39.93,0-2000,INLAND,108051.12
-122.47,37.5,0-2000,NEAR OCEAN,448439.8
-118.02,33.76,0-2000,<1H OCEAN,252001.41799999998
-122.49,37.74,0-2000,NEAR OCEAN,396763.1439523811
-118.19,33.97,0-2000,<1H OCEAN,215331.84866666666
-118.02,33.84,2000-4000,<1H OCEAN,269866.92466666666
-117.31,34.04,0-2000,INLAND,171272.33399999997
-118.04,34.08,0-2000,<1H OCEAN,189754.72
-119.2,34.26,0-2000,NEAR OCEAN,241104.67590476188
-117.99,33.84,0-2000,<1H OCEAN,241416.096
-118.2,34.13,2000-4000,<1H OCEAN,244790.57885714283
-121.85,36.6,0-2000,<1H OCEAN,255336.23561904763
-118.11,34.08,0-2000,<1H OCEAN,282590.5499047619
-117.97,33.83,0-2000,<1H OCEAN,253274.5319047619
-117.15,32.76,0-2000,NEAR OCEAN,277756.50241269846
-117.81,33.66,0-2000,<1H OCEAN,412324.94784271275
-116.97,32.79,0-2000,<1H OCEAN,163049.19133333332
-122.23,37.8,0-2000,NEAR BAY,194343.75874603182
-119.78,36.8,0-2000,INLAND,93801.66
-122.01,37.53,0-2000,NEAR BAY,305534.5533333333
-118.89,34.22,0-2000,<1H OCEAN,421291.5871999999
-124.17,40.77,0-2000,NEAR OCEAN,94413.104
-120.96,37.67,0-2000,INLAND,189261.61333333337
-122.14,37.73,0-2000,NEAR BAY,290366.2823650793
-121.62,39.15,0-2000,INLAND,90187.47333333333
-116.54,33.87,0-2000,INLAND,322585.1319999998
-118.41,34.0,0-2000,<1H OCEAN,353756.74012698396
-118.14,33.79,0-2000,NEAR OCEAN,266593.2833333333
-117.96,33.85,0-2000,<1H OCEAN,222242.596
-118.05,33.83,2000-4000,<1H OCEAN,296743.16
-122.14,37.9,2000-4000,NEAR BAY,465287.32039999997
-117.95,34.09,0-2000,<1H OCEAN,205181.1806190476
-117.66,35.61,2000-4000,INLAND,102209.48
-118.22,34.14,0-2000,<1H OCEAN,297502.2673333333
-118.38,34.04,0-2000,<1H OCEAN,300412.14686746034
-118.09,33.89,0-2000,<1H OCEAN,203624.19971428573
-121.37,38.57,0-2000,INLAND,398258.7566666667
-118.39,34.17,2000-4000,<1H OCEAN,293536.6233333333
-121.38,36.85,2000-4000,INLAND,263927.8
-122.1,37.66,0-2000,NEAR BAY,208433.54266666665
-122.43,37.43,4000-6000,NEAR OCEAN,543275.4662400003
-117.3,33.07,2000-4000,NEAR OCEAN,331166.8
-122.49,37.59,0-2000,NEAR OCEAN,419519.42880000005
-118.31,34.05,0-2000,<1H OCEAN,347077.32168253965
-118.42,34.0,0-2000,<1H OCEAN,477376.9930793651
-122.02,37.59,0-2000,NEAR BAY,229703.53133333332
-116.39,33.72,2000-4000,INLAND,215943.72666666668
-124.15,40.78,0-2000,NEAR OCEAN,108724.02666666666
-119.29,34.44,2000-4000,NEAR OCEAN,311700.04
-122.17,37.73,0-2000,NEAR BAY,194088.3635238095
-117.44,33.93,0-2000,INLAND,142798.772
-117.99,34.06,2000-4000,INLAND,166451.62142857144
-122.29,37.81,0-2000,NEAR BAY,121071.66185137084
-118.42,34.0,2000-4000,<1H OCEAN,475058.57000000007
-121.82,37.73,0-2000,INLAND,414062.04
-122.03,37.54,2000-4000,NEAR BAY,265905.6
-122.7,38.45,0-2000,<1H OCEAN,241093.60152380957
-117.31,34.14,0-2000,INLAND,103274.02
-117.98,34.08,2000-4000,INLAND,191127.65095238097
-121.99,38.27,0-2000,INLAND,237861.8633333333
-118.22,33.92,0-2000,<1H OCEAN,141612.33999999997
-117.92,34.06,0-2000,<1H OCEAN,241436.18399999998
-119.85,36.97,0-2000,INLAND,142351.50400000002
-118.27,34.14,0-2000,<1H OCEAN,275013.6893333334
-122.66,38.27,0-2000,<1H OCEAN,338725.4266666667
-118.48,34.04,0-2000,<1H OCEAN,614170.1028000006
-117.99,33.84,0-2000,<1H OCEAN,241416.096
-121.25,39.17,0-2000,INLAND,204977.1666666667
-117.05,32.67,2000-4000,NEAR OCEAN,177948.06
-121.29,37.97,0-2000,INLAND,124132.84533333332
-117.08,33.82,0-2000,INLAND,168623.88
-118.29,33.99,0-2000,<1H OCEAN,133707.86404761905
-121.06,39.22,0-2000,INLAND,141322.8
-118.38,33.96,0-2000,<1H OCEAN,307912.6666666667
-117.18,32.78,2000-4000,NEAR OCEAN,207892.77866666668
-118.14,34.01,0-2000,<1H OCEAN,195234.25933333338
-122.34,37.59,0-2000,NEAR OCEAN,449805.45746666664
-121.8,37.69,2000-4000,INLAND,267229.3248
-122.58,38.08,4000-6000,NEAR BAY,275333.5266666667
-122.22,38.1,0-2000,NEAR BAY,137709.626
-118.04,34.1,0-2000,INLAND,307197.3244444444
-118.21,33.83,0-2000,NEAR OCEAN,426887.2360000001
-118.27,34.24,0-2000,<1H OCEAN,351623.2009492064
-119.12,36.05,0-2000,INLAND,73389.4
-118.11,33.75,0-2000,NEAR OCEAN,488937.9209999999
-117.94,33.67,0-2000,<1H OCEAN,361650.56733333337
-118.54,34.28,2000-4000,<1H OCEAN,552331.5384000003
-122.04,37.35,0-2000,<1H OCEAN,455661.3790190478
-121.99,37.36,0-2000,<1H OCEAN,333496.14885714295
-117.39,34.04,0-2000,INLAND,138615.88
-122.23,37.79,4000-6000,NEAR BAY,148592.2021240982
-121.54,38.58,2000-4000,INLAND,95916.89333333334
-118.29,34.02,0-2000,<1H OCEAN,145868.26800000004
-117.87,33.83,0-2000,<1H OCEAN,286595.73219047615
-118.17,34.03,0-2000,<1H OCEAN,168319.59433333334
-121.24,38.78,0-2000,INLAND,202797.04
-118.13,34.13,0-2000,<1H OCEAN,577591.3035333338
-117.09,32.76,0-2000,NEAR OCEAN,219102.09130158732
-120.84,35.32,0-2000,NEAR OCEAN,250208.44
-121.85,37.26,0-2000,<1H OCEAN,335226.25
-117.18,32.95,8000-10000,<1H OCEAN,437802.69559999986
-116.45,33.8,2000-4000,INLAND,136846.4
-117.25,33.0,0-2000,NEAR OCEAN,499690.24
-122.13,37.68,0-2000,NEAR BAY,256004.1202857143
-121.94,37.34,0-2000,<1H OCEAN,308731.79
-121.86,37.66,0-2000,INLAND,307857.6933333333
-117.76,34.06,0-2000,INLAND,123781.5533333333
-117.02,32.7,0-2000,NEAR OCEAN,155950.212
-124.01,40.97,0-2000,<1H OCEAN,153702.96
-122.94,38.49,0-2000,<1H OCEAN,176852.52
-117.26,33.19,0-2000,NEAR OCEAN,195342.57333333336
-117.59,34.02,0-2000,INLAND,236561.93
-122.19,37.82,0-2000,NEAR BAY,443659.0833333334
-122.44,37.75,0-2000,NEAR BAY,445687.1151428572
-118.28,34.01,0-2000,<1H OCEAN,155053.68166666667
-117.15,32.72,0-2000,NEAR OCEAN,198876.80952380953
-122.43,37.72,0-2000,NEAR BAY,317314.00419047615
-117.86,34.24,0-2000,INLAND,301223.59
-121.45,37.72,0-2000,INLAND,230792.1066666667
-118.67,34.27,0-2000,<1H OCEAN,276372.4648
-118.32,34.09,2000-4000,<1H OCEAN,236194.20799999998
-122.2,37.88,0-2000,NEAR BAY,505510.39700000006
-117.07,32.69,0-2000,NEAR OCEAN,168358.93333333335
-120.9,39.95,0-2000,INLAND,105085.04
-118.48,34.26,0-2000,<1H OCEAN,266571.232
-118.54,34.22,0-2000,<1H OCEAN,270958.6
-121.84,37.66,4000-6000,INLAND,355496.01333333337
-119.69,36.38,0-2000,INLAND,115306.36
-118.11,33.92,0-2000,<1H OCEAN,201870.31714285715
-120.69,36.84,0-2000,INLAND,115638.68
-118.23,33.76,0-2000,NEAR OCEAN,254072.87687301586
-122.27,37.78,0-2000,NEAR BAY,307405.2586666667
-117.72,33.53,0-2000,<1H OCEAN,476384.75
-117.18,32.69,0-2000,NEAR OCEAN,586975.6003866668
-119.78,36.31,0-2000,INLAND,94590.92
-122.22,37.77,0-2000,NEAR BAY,120481.37599999999
-119.56,36.1,0-2000,INLAND,60304.89933333333
-118.27,34.0,0-2000,<1H OCEAN,127222.2580952381
-121.79,38.01,0-2000,INLAND,148503.59866666666
-118.49,34.01,0-2000,<1H OCEAN,523836.64695064933
-121.77,37.68,0-2000,INLAND,235168.89333333337
-118.39,34.28,2000-4000,<1H OCEAN,198303.28
-118.02,33.83,2000-4000,<1H OCEAN,269003.244
-118.21,33.79,0-2000,NEAR OCEAN,176418.07714285716
-121.44,38.58,0-2000,INLAND,183750.22666666668
-117.86,33.87,0-2000,<1H OCEAN,300356.892
-118.35,34.08,0-2000,<1H OCEAN,488477.2645428571
-122.38,40.54,0-2000,INLAND,108988.56
-119.79,34.44,0-2000,NEAR OCEAN,387248.3296
-121.27,37.96,0-2000,INLAND,71905.62633333333
-120.02,39.24,0-2000,INLAND,127698.51257142857
-120.15,39.2,0-2000,INLAND,220780.76
-118.31,33.88,0-2000,<1H OCEAN,322313.03466666664
-117.99,34.0,0-2000,<1H OCEAN,271953.39
-122.0,38.23,0-2000,INLAND,198455.8
-122.07,37.91,0-2000,NEAR BAY,339864.67666666664
-117.42,34.1,2000-4000,INLAND,123563.52
-118.14,34.01,0-2000,<1H OCEAN,195234.25933333338
-118.46,34.42,0-2000,<1H OCEAN,278568.52959999995
-117.31,34.44,0-2000,INLAND,133567.84
-121.89,37.67,0-2000,INLAND,337764.84
-117.21,33.95,2000-4000,INLAND,196237.4524
-121.65,39.32,0-2000,INLAND,103212.64
-118.18,33.82,0-2000,NEAR OCEAN,266988.26466666674
-117.83,33.77,2000-4000,<1H OCEAN,301615.65142857144
-117.2,32.85,0-2000,NEAR OCEAN,365150.86
-122.32,37.92,2000-4000,NEAR BAY,184884.57866666667
-118.36,34.17,0-2000,<1H OCEAN,267674.47377777775
-118.38,33.84,2000-4000,<1H OCEAN,444460.516
-122.08,37.37,0-2000,NEAR BAY,603289.8166857148
-117.7,33.57,0-2000,<1H OCEAN,273576.2317333333
-121.88,37.4,4000-6000,<1H OCEAN,358477.9082181818
-121.43,39.18,0-2000,INLAND,116416.40800000001
-117.32,33.22,0-2000,NEAR OCEAN,120411.13
-117.32,34.19,0-2000,INLAND,157231.1733333333
-118.01,33.88,0-2000,<1H OCEAN,286057.33599999995
-118.16,33.78,0-2000,NEAR OCEAN,276682.69685714284
-118.29,34.18,2000-4000,<1H OCEAN,338335.13666666666
-119.14,34.17,0-2000,NEAR OCEAN,275499.046
-118.25,33.89,0-2000,<1H OCEAN,129084.51673548669
-121.07,39.05,0-2000,INLAND,243254.52
-120.71,37.39,0-2000,INLAND,93242.11
-117.16,32.73,0-2000,NEAR OCEAN,230745.01914285717
-121.34,38.57,2000-4000,INLAND,207945.52
-117.24,32.8,0-2000,NEAR OCEAN,282902.8063737374
-116.57,35.43,6000-8000,INLAND,96119.8152
-117.96,33.75,0-2000,<1H OCEAN,239866.53
-121.83,37.34,0-2000,<1H OCEAN,208317.5406666667
-118.29,34.09,0-2000,<1H OCEAN,247833.80899999998
-120.94,40.14,0-2000,INLAND,107824.2
-117.97,33.82,0-2000,<1H OCEAN,248168.04066666667
-122.43,37.8,0-2000,NEAR BAY,593322.3301241171
-117.85,34.0,0-2000,<1H OCEAN,378726.38
-117.85,33.81,2000-4000,<1H OCEAN,296825.372
-122.49,38.32,0-2000,<1H OCEAN,221786.0693333333
-118.51,34.16,4000-6000,<1H OCEAN,444227.60680000007
-119.99,38.88,0-2000,INLAND,153836.136
-118.32,34.2,0-2000,<1H OCEAN,407806.66219047626
-118.09,33.82,0-2000,<1H OCEAN,310519.60133333335
-122.08,37.63,0-2000,NEAR BAY,215626.19514285715
-121.25,37.92,0-2000,INLAND,74358.54266666666
-117.69,33.53,2000-4000,<1H OCEAN,388451.9533142857
-117.99,33.72,0-2000,<1H OCEAN,214048.397
-118.15,34.0,2000-4000,<1H OCEAN,190112.17066666667
-121.0,35.94,0-2000,<1H OCEAN,167310.80266666666
-117.14,33.23,0-2000,<1H OCEAN,340815.6533333334
-118.31,34.1,4000-6000,<1H OCEAN,296067.551904762
-117.71,33.62,0-2000,<1H OCEAN,154257.65333333332
-117.84,34.11,0-2000,INLAND,243744.568
-122.08,37.08,0-2000,NEAR OCEAN,301431.6
-118.43,34.17,0-2000,<1H OCEAN,441558.7473009525
-117.64,33.68,2000-4000,<1H OCEAN,283871.03
-118.27,33.86,2000-4000,<1H OCEAN,231928.36
-117.05,33.01,0-2000,<1H OCEAN,270096.3276190476
-118.17,33.94,0-2000,<1H OCEAN,211481.69
-122.28,37.8,0-2000,NEAR BAY,177077.9975668687
-122.28,37.53,2000-4000,NEAR OCEAN,378226.0648
-118.47,34.05,2000-4000,<1H OCEAN,585404.9300000004
-122.28,37.54,2000-4000,NEAR OCEAN,373579.961647619
-122.03,37.35,0-2000,<1H OCEAN,377545.2791142858
-117.24,32.81,0-2000,NEAR OCEAN,444195.4202380952
-122.29,37.89,0-2000,NEAR BAY,298737.7797142858
-118.87,34.23,0-2000,<1H OCEAN,373465.39480000007
-119.45,35.07,0-2000,INLAND,47875.16
-121.64,37.85,0-2000,INLAND,278905.7724
-120.01,34.54,0-2000,NEAR OCEAN,479594.8372
-117.26,33.05,0-2000,NEAR OCEAN,268440.966
-122.31,38.32,2000-4000,NEAR BAY,202292.484
-119.35,36.33,0-2000,INLAND,142631.49599999998
-117.8,33.78,2000-4000,<1H OCEAN,377457.24
-116.51,33.94,0-2000,INLAND,85274.8
-121.32,37.95,0-2000,INLAND,76131.04
-119.08,35.39,2000-4000,INLAND,149499.36
-116.96,32.79,2000-4000,<1H OCEAN,157001.36
-118.21,34.11,0-2000,<1H OCEAN,229005.28634920638
-117.8,33.68,0-2000,<1H OCEAN,331886.6799333334
-121.6,39.75,0-2000,INLAND,108423.12
-117.3,34.1,0-2000,INLAND,89514.36
